variant,strategy,tier,dev_n,dev_clv_pts,dev_clv_prob_pp,dev_ev_pct,dev_ev_z,dev_win_pct,dev_flat_roi_pct,y2025_n,y2025_clv_pts,y2025_clv_prob_pp,y2025_ev_pct,y2025_flat_roi_pct,kelly_2024_track_pp,kelly_2024_bets,kelly_2024_expected_growth_pct,kelly_2024_realized_growth_pct,kelly_2025_track_pp,kelly_2025_bets,kelly_2025_expected_growth_pct,kelly_2025_realized_growth_pct,dev_ev_holm_pass
best_book,totals|A|kmulti_k2_total,prior_week,557,0.816,2.2134,0.166,0.3398,53.5649,2.594,277,0.6408,1.8085,-1.4049,-2.0644,2.3356,118,0.0644,12.464,2.2134,53,-0.0769,0.4984,False
best_book,spreads|B|epa_net,prior_week,554,0.5514,2.0509,-0.431,-0.9532,50.7435,-2.9674,271,0.9465,3.3511,1.3747,0.9488,2.1044,103,-1.2258,-11.3141,2.0509,46,1.213,2.466,False
best_book,totals|A|wired_W10_total,prior_week,557,0.7648,2.0757,-0.1922,-0.4309,51.5539,-1.2741,277,0.509,1.429,-2.296,-2.1049,2.1146,104,-0.0081,3.4071,2.0757,37,-0.0135,0.8219,False
reference,totals|A|kmulti_minus_drive_scoring_total,prior_week,557,0.2576,0.7131,-3.1455,-7.262,50.8257,-2.922,277,0.2166,0.6118,-3.3034,-3.3439,0.6639,1,-0.0277,0.3665,0.7131,0,0.0,0.0,False
reference,totals|A|kmulti_drive_scoring_total,prior_week,557,0.1409,0.3693,-3.7785,-9.2846,49.5413,-5.2804,277,-0.0505,-0.1461,-4.6492,-7.4796,0.2448,1,-0.0365,0.371,0.3693,0,0.0,0.0,False
best_book,totals|A|market_anchor,opener,557,0.8088,2.1976,0.043,0.1012,53.5912,2.5698,277,0.4856,1.3669,-2.3817,-4.0952,2.3131,108,0.0372,4.7619,2.1976,54,-0.0737,1.3575,False
best_book,totals|A|market_regression,opener,557,0.8088,2.1976,0.043,0.1012,53.5912,2.5698,277,0.4856,1.3669,-2.3817,-4.0952,2.3131,108,0.0372,4.7619,2.1976,54,-0.0737,1.3575,False
best_book,spreads|C|kalman_score_epa,prior_week,554,0.6074,2.2225,-0.0522,-0.1096,50.5597,-3.1975,271,0.8819,3.1496,0.7521,-0.4225,2.4501,199,-1.3401,-9.2149,2.2225,60,1.303,-0.5645,False
best_book,spreads|C|blend,mixed,554,0.574,2.1282,-0.309,-0.7359,51.0242,-2.3966,271,0.9299,3.3083,1.2696,0.576,2.2246,118,-1.3553,-9.9521,2.1282,47,1.3167,3.026,False
reference,totals|A|kalman_total,prior_week,557,0.1481,0.408,-3.6266,-8.0142,50.6422,-3.2322,277,0.1949,0.5498,-3.3211,-2.6359,0.3077,1,-0.0395,0.401,0.408,0,0.0,0.0,False
reference,totals|A|kmulti_k2_total,prior_week,557,0.1481,0.408,-3.6266,-8.0142,50.6422,-3.2322,277,0.1949,0.5498,-3.3211,-2.6359,0.3077,1,-0.0395,0.401,0.408,0,0.0,0.0,False
best_book,totals|A|wired_W5_total,in_week,557,0.7585,2.047,-0.2649,-0.5685,52.4862,0.5056,277,0.5307,1.4951,-2.2832,-0.4505,2.3221,102,-0.0236,8.4907,2.047,36,-0.0179,1.2254,False
reference,totals|B|kmulti_minus_drive_scoring_total,prior_week,557,0.3923,1.1057,-2.3547,-5.4503,53.578,2.2417,277,-0.0217,-0.0691,-4.541,-8.1779,1.3417,2,-0.0487,0.7112,1.1057,0,0.0,0.0,False
reference,totals|B|kmulti_minus_turnover_total,prior_week,557,0.3725,1.0449,-2.4634,-5.6143,53.7615,2.5836,277,-0.0289,-0.0913,-4.5497,-10.9226,1.2255,1,-0.0489,0.6345,1.0449,0,0.0,0.0,False
best_book,spreads|A|pressure_response,prior_week,554,0.4116,1.5417,-1.1569,-2.1798,46.5677,-10.4425,271,0.5203,1.926,-2.0629,-3.3229,1.4852,89,-0.6688,-7.836,1.5417,39,0.6171,2.9864,False
reference,totals|A|dynamic_state,prior_week,557,0.211,0.5789,-3.2691,-7.0568,53.7615,2.6007,277,0.213,0.6097,-3.1944,-2.642,0.5583,2,-0.0519,0.5255,0.5789,0,0.0,0.0,False
best_book,totals|A|sim_total,prior_week,557,0.8169,2.2097,-0.0186,-0.0396,52.5641,0.4862,277,0.4765,1.3319,-2.4458,-1.8317,2.2905,110,0.0114,5.6528,2.2097,52,-0.0653,0.1444,False
reference,spreads|tier|sim_lean_over_sd_top25,prior_week,142,0.0845,0.2822,-4.1574,-3.3833,46.7153,-10.5148,108,-0.3981,-1.3628,-6.7916,-23.148,1.9232,3,-0.0544,0.3081,0.2822,0,0.0,0.0,False
reference,spreads|B|wired_W4,prior_week,260,0.0135,0.0021,-4.7374,-6.7497,51.1905,-2.1503,252,0.123,0.4259,-3.2379,-7.3995,,0,0.0,0.0,0.0021,1,-0.0571,1.153,False
reference,spreads|C|wired_W4,prior_week,260,0.0135,0.0021,-4.7374,-6.7497,51.1905,-2.1503,252,0.2143,0.7721,-2.3968,-2.9115,,0,0.0,0.0,0.0021,1,-0.0571,1.153,False
best_book,spreads|A|wired_W2,prior_week,554,0.5487,2.0386,-0.5216,-1.0653,53.0612,1.4725,271,0.8339,2.9303,-0.2681,-12.035,2.1692,113,-1.0328,0.4437,2.0386,38,0.9725,-4.1894,False
reference,totals|B|kmulti_drive_scoring_total,prior_week,557,0.1302,0.3493,-3.6518,-9.0055,53.0275,1.267,277,-0.148,-0.4247,-5.249,-7.4766,0.7466,1,-0.0609,0.6105,0.3493,0,0.0,0.0,False
best_book,totals|A|kmulti_drive_scoring_total,prior_week,557,0.8187,2.209,-0.0637,-0.1278,52.7372,0.8395,277,0.3827,1.0687,-2.858,-6.6351,2.3424,119,0.0532,7.6096,2.209,53,-0.1145,-1.2219,False
reference,totals|C|wired_W9_total,prior_week,557,0.2487,0.7159,-2.9779,-7.4223,51.7431,-1.1788,277,0.0903,0.2559,-3.9257,-8.217,0.8479,2,-0.0613,0.1769,0.7159,0,0.0,0.0,False
best_book,totals|A|wired_W8_total,prior_week,204,0.6275,1.7749,-0.4941,-0.74,53.2995,2.2641,203,0.4803,1.353,-2.426,-5.8264,,0,0.0,0.0,1.7749,19,-0.0662,-0.0293,False
best_book,totals|A|wired_W11_total,prior_week,557,0.7397,2.0,-0.3718,-0.8088,52.2936,0.1453,277,0.5018,1.4134,-2.3146,-3.831,2.1226,100,-0.0586,4.0465,2.0,38,-0.0107,1.1376,False
best_book,totals|C|wired_W4_total,prior_week,260,0.8038,2.3101,0.1569,0.2856,49.2126,-5.5552,258,0.7791,2.2046,-1.4061,-3.6075,,0,0.0,0.0,2.3101,40,-0.0764,0.5482,False
reference,totals|C|wired_W3_total,prior_week,557,0.202,0.6017,-3.2637,-7.8625,52.6606,0.5412,277,0.1336,0.3993,-3.6766,-7.5233,0.6227,3,-0.0825,0.5378,0.6017,1,-0.0018,0.0256,False
reference,totals|C|kmulti_tempo_total,prior_week,557,0.2397,0.6874,-3.069,-8.0344,52.844,0.844,277,0.0397,0.1185,-4.2696,-11.0108,0.6891,3,-0.0864,0.5656,0.6874,0,0.0,0.0,False
reference,totals|C|kmulti_drives_total,prior_week,557,0.2271,0.6517,-3.1461,-8.1904,52.4771,0.158,277,0.0217,0.0644,-4.3702,-11.7,0.6944,3,-0.0867,0.5678,0.6517,0,0.0,0.0,False
reference,totals|C|kmulti_drive_scoring_total,prior_week,557,0.254,0.7367,-2.9102,-6.5927,53.3945,1.9391,277,0.1769,0.5059,-3.6514,-6.7863,0.7695,3,-0.0912,0.5992,0.7367,0,0.0,0.0,False
reference,totals|C|wired_W13_total,prior_week,557,0.2235,0.6529,-3.1718,-7.6563,49.9083,-4.6053,277,0.1661,0.4808,-3.4505,-6.1089,0.7707,3,-0.0913,0.5998,0.6529,0,0.0,0.0,False
reference,totals|C|wired_W4_total,prior_week,260,0.1115,0.35,-3.9688,-7.792,46.6403,-10.7379,258,0.1453,0.4115,-3.6734,-5.1659,,0,0.0,0.0,0.35,1,-0.0924,-0.8386,False
reference,totals|C|sim_total,prior_week,557,0.1804,0.5385,-3.4119,-8.3178,50.8257,-2.8854,277,0.1552,0.4366,-3.8032,-3.3726,0.7915,3,-0.0925,0.6085,0.5385,0,0.0,0.0,False
reference,totals|A|pace_total,prior_week,557,0.1786,0.5096,-3.4323,-7.7011,53.3945,1.8399,277,0.083,0.2508,-3.9248,-3.3626,0.4124,1,-0.0961,1.0833,0.5096,0,0.0,0.0,False
reference,totals|C|wired_W2_total,prior_week,557,0.2235,0.668,-3.1219,-7.1517,52.6606,0.5607,277,0.13,0.3647,-3.8574,-7.5127,0.8539,3,-0.0963,0.6346,0.668,0,0.0,0.0,False
reference,totals|C|wired_W7_total,prior_week,557,0.254,0.7411,-2.9667,-6.4281,52.2936,-0.1217,277,0.2058,0.5749,-3.2977,-4.727,0.8758,3,-0.0976,0.6437,0.7411,0,0.0,0.0,False
best_book,spreads|C|kalman_score,prior_week,554,0.5758,2.1153,-0.2615,-0.5427,50.4673,-3.3812,271,0.8911,3.1896,0.8922,-1.2541,2.328,125,-1.3299,-8.9646,2.1153,44,1.2302,-0.666,False
best_book,spreads|C|kmulti_k1,prior_week,554,0.5758,2.1153,-0.2615,-0.5427,50.4673,-3.3812,271,0.8911,3.1896,0.8922,-1.2541,2.328,125,-1.3299,-8.9646,2.1153,44,1.2302,-0.666,False
best_book,totals|A|wired_W3_total,prior_week,557,0.7783,2.1084,-0.1674,-0.3656,53.0275,1.5085,277,0.5054,1.4224,-2.2318,-2.4123,2.1582,105,-0.0516,3.9201,2.1084,37,-0.0495,1.7522,False
best_book,totals|A|kmulti_minus_field_position_total,prior_week,557,0.8806,2.3873,0.2926,0.5805,51.7367,-1.0315,277,0.574,1.6278,-1.9184,-3.8691,2.6428,255,0.0288,3.023,2.3873,220,-0.1302,0.2522,False
best_book,spreads|C|dynamic_state,prior_week,554,0.5903,2.1683,-0.2011,-0.4301,51.5829,-1.3175,271,0.8948,3.1906,0.9747,-0.4963,2.325,121,-1.4568,-6.0379,2.1683,58,1.3548,0.9998,False
reference,spreads|tier|stack_magnitude_top25,prior_week,130,0.4423,1.579,-1.7088,-1.6258,51.5873,-1.2268,76,0.4276,1.5589,-1.4095,-3.2989,1.5798,0,0.0,0.0,1.579,1,-0.1022,1.9056,False
best_book,spreads|A|kmulti_success,prior_week,554,0.5199,1.9078,-0.6746,-1.7025,50.5576,-3.151,271,0.7011,2.529,-0.5988,-0.5528,2.0366,102,-1.118,-3.2086,1.9078,40,1.0153,-0.8946,False
best_book,totals|A|wired_W1_total,prior_week,204,0.7034,1.9868,-0.1674,-0.2396,51.269,-1.4999,203,0.4187,1.1779,-2.7247,-3.4977,,0,0.0,0.0,1.9868,28,-0.1049,0.0351,False
reference,totals|B|pace_total,prior_week,557,0.2361,0.669,-3.1145,-6.9376,53.945,2.8805,277,0.0072,0.0262,-4.2262,-3.3506,0.6868,1,-0.1086,1.2143,0.669,0,0.0,0.0,False
best_book,spreads|D|pool,prior_week,554,0.6336,2.3244,0.1337,0.2886,51.4925,-1.3326,271,0.7122,2.6665,-0.3607,-3.8943,2.3868,185,-0.73,-3.8967,2.3244,64,0.6209,2.5536,False
reference,spreads|A|wired_W13,prior_week,554,0.0144,0.0435,-4.5425,-8.8059,47.9401,-8.1319,271,0.0277,0.1153,-4.2054,-16.6983,-0.1394,2,-0.1108,0.2035,0.0435,0,0.0,0.0,False
best_book,totals|C|kmulti_minus_k2_total,prior_week,557,0.8887,2.4353,0.5977,1.2903,54.9632,5.1224,277,0.7816,2.2181,-1.3824,-2.6144,2.7072,259,-0.2663,10.2513,2.4353,198,0.1551,1.8617,False
best_book,totals|A|weather_total,in_week,557,0.7944,2.1544,0.0335,0.0784,53.1136,1.6882,277,0.5957,1.6792,-1.9466,-4.2381,2.261,109,0.0118,4.6509,2.1544,54,-0.1241,0.8551,False
reference,totals|B|wired_W10_total,prior_week,557,-0.1876,-0.5537,-5.6363,-15.0097,50.8257,-2.945,277,-0.1155,-0.3406,-5.0855,-4.7198,-0.7692,0,0.0,0.0,-0.5537,1,-0.1139,1.3447,False
reference,totals|B|wired_W13_total,prior_week,557,-0.1804,-0.5234,-5.5606,-13.4819,48.0734,-8.0484,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.7087,0,0.0,0.0,-0.5234,1,-0.1153,1.3592,False
reference,totals|B|wired_W7_total,prior_week,557,-0.1715,-0.5046,-5.5387,-13.6232,46.6055,-10.801,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.9464,0,0.0,0.0,-0.5046,1,-0.1161,1.3682,False
reference,totals|B|wired_W11_total,prior_week,557,-0.1679,-0.4865,-5.569,-14.2136,47.3394,-9.4656,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.6351,0,0.0,0.0,-0.4865,1,-0.1169,1.3768,False
reference,totals|baseline|always_over,prior_week,557,-0.1589,-0.4803,-5.523,-13.2003,48.4404,-7.4038,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.6227,0,0.0,0.0,-0.4803,1,-0.1172,1.3798,False
reference,totals|B|wired_W2_total,prior_week,557,-0.1571,-0.4613,-5.4576,-13.1936,46.9725,-10.1232,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.7533,0,0.0,0.0,-0.4613,1,-0.118,1.3888,False
best_book,totals|A|kmulti_minus_turnover_total,prior_week,557,0.912,2.478,0.391,0.7881,53.6765,2.5656,277,0.657,1.8514,-1.7673,0.4749,2.6764,252,0.1417,9.3505,2.478,212,-0.2611,4.9607,False
reference,totals|C|weather_total,in_week,557,0.2917,0.8455,-2.8616,-8.0991,53.578,2.2105,277,0.1444,0.4212,-3.6611,-10.9725,0.9713,1,-0.1217,1.3501,0.8455,0,0.0,0.0,False
reference,totals|C|wired_W10_total,prior_week,557,0.2756,0.8098,-2.893,-7.0259,52.1101,-0.4971,277,0.13,0.369,-3.7754,1.4578,1.3364,4,-0.1221,0.8544,0.8098,0,0.0,0.0,False
best_book,spreads|A|python_unified,prior_week,554,0.4558,1.6817,-1.0862,-2.3478,48.6891,-6.6489,271,0.7657,2.676,-0.6995,0.633,1.42,61,-0.8883,-1.3232,1.6817,40,0.7641,3.6373,False
reference,totals|B|wired_W6_total,in_week,557,-0.1014,-0.3194,-5.186,-12.0914,48.0734,-8.086,277,-0.1227,-0.3618,-5.1364,-4.7198,-0.6227,0,0.0,0.0,-0.3194,1,-0.1243,1.4566,False
best_book,totals|B|kmulti_rush_epa_total,prior_week,557,0.7648,2.0681,-0.151,-0.3544,55.9415,7.0204,277,0.3538,0.9868,-2.8112,-1.5936,2.1669,113,0.1855,4.8956,2.0681,36,-0.3109,2.3915,False
reference,totals|B|blend_total,mixed,557,0.3079,0.8698,-2.753,-6.2281,54.6789,4.2866,277,0.1625,0.4714,-3.5158,-5.4151,1.0812,1,-0.1268,1.4025,0.8698,0,0.0,0.0,False
reference,totals|B|wired_W3_total,prior_week,557,-0.0727,-0.2307,-4.9555,-10.2729,47.156,-9.7632,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.6227,0,0.0,0.0,-0.2307,1,-0.1283,1.4989,False
reference,totals|B|wired_W12_total,prior_week,557,-0.0709,-0.2256,-4.9629,-11.0933,48.4404,-7.381,277,-0.0758,-0.2222,-4.8498,4.2429,-0.6227,0,0.0,0.0,-0.2256,1,-0.1285,1.5013,False
best_book,totals|A|kmulti_turnover_total,prior_week,557,0.7953,2.1539,-0.1493,-0.3537,53.8321,2.9006,277,0.5072,1.4275,-2.2919,-4.1156,2.3384,112,-0.0996,7.8536,2.1539,54,-0.03,1.3814,False
best_book,totals|A|wired_W4_total,prior_week,260,0.7827,2.2164,0.1644,0.3363,48.6166,-6.6456,258,0.4884,1.3618,-2.4796,2.4419,,0,0.0,0.0,2.2164,50,-0.1296,2.7154,False
best_book,spreads|A|nfelo_qb_adjustment,third_party_bulk,554,0.4702,1.7347,-0.9832,-2.1607,48.6989,-6.4766,271,0.6292,2.3276,-1.3662,2.994,1.8373,94,-0.991,-11.9524,1.7347,34,0.8612,3.0126,False
reference,totals|B|wired_W5_total,in_week,557,-0.0619,-0.1926,-4.9426,-10.7417,46.9725,-10.1804,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.4687,0,0.0,0.0,-0.1926,1,-0.13,1.5171,False
reference,totals|B|wired_W9_total,prior_week,557,-0.0548,-0.1821,-4.905,-11.4939,47.5229,-9.1019,277,-0.1264,-0.3699,-5.1534,-4.0306,-0.6227,0,0.0,0.0,-0.1821,1,-0.1305,1.5221,False
reference,totals|B|wired_W8_total,prior_week,204,-0.0294,-0.1101,-4.7361,-10.044,52.2613,-0.1865,203,-0.1256,-0.3796,-5.177,-2.9735,,0,0.0,0.0,-0.1101,1,-0.1337,1.5565,False
reference,totals|C|pace_total,prior_week,557,0.1822,0.5327,-3.3878,-9.8931,53.211,1.5648,277,0.1516,0.4376,-3.5743,-7.5556,0.6552,2,-0.1345,1.5659,0.5327,0,0.0,0.0,False
reference,totals|A|blend_total,mixed,557,0.3133,0.891,-2.7088,-6.1546,53.945,2.9156,277,0.1733,0.5059,-3.3186,-6.7924,1.2696,1,-0.1357,1.4924,0.891,0,0.0,0.0,False
reference,spreads|B|market_regression,opener,554,-0.074,-0.2795,-5.2177,-12.9023,48.1273,-7.7875,271,-0.0461,-0.1116,-4.2686,-7.5926,-0.3008,2,-0.0827,0.2119,-0.2795,2,-0.0555,1.0377,False
best_book,totals|C|wired_W3_total,prior_week,557,0.8483,2.4277,0.4783,1.0106,54.2125,3.7018,277,0.7383,2.1013,-1.5049,-6.3683,2.5268,256,0.0773,9.2086,2.4277,196,-0.2195,0.1942,False
reference,totals|C|wired_W5_total,in_week,557,0.2092,0.6033,-3.2687,-8.5405,51.0092,-2.5827,277,0.148,0.4285,-3.5789,-10.9756,0.7285,2,-0.1406,1.6364,0.6033,1,-0.0018,0.0264,False
reference,totals|C|kmulti_turnover_total,prior_week,557,0.2433,0.6987,-3.1321,-7.9327,51.9266,-0.8836,277,0.0975,0.2849,-3.9116,-10.9915,0.7533,2,-0.1426,1.6603,0.6987,0,0.0,0.0,False
reference,totals|B|wired_W1_total,prior_week,204,0.0539,0.1117,-4.2012,-6.9563,55.2764,5.4132,203,-0.1207,-0.3685,-5.1538,-3.914,,0,0.0,0.0,0.1117,1,-0.1438,1.6623,False
reference,totals|A|kmulti_explosive_total,prior_week,557,0.0709,0.1875,-4.1588,-10.5878,50.2752,-3.9833,277,0.0036,0.0129,-4.4398,1.474,0.2434,0,0.0,0.0,0.1875,1,-0.1472,1.6985,False
reference,totals|B|wired_W4_total,prior_week,260,0.0808,0.2016,-3.9373,-6.7284,50.1976,-4.011,258,-0.1143,-0.3299,-5.0908,-5.8524,,0,0.0,0.0,0.2016,1,-0.1479,1.7052,False
best_book,spreads|A|success_rate,prior_week,554,0.5803,2.1335,-0.2837,-0.6392,50.4621,-3.5051,271,0.6199,2.1947,-1.2854,-2.6489,2.2574,113,-0.9793,-11.0398,2.1335,50,0.8299,-1.3547,False
reference,totals|B|kmulti_rush_epa_total,prior_week,557,0.0978,0.2543,-3.8961,-10.2015,53.7615,2.6082,277,-0.0794,-0.237,-4.8565,-1.963,0.165,0,0.0,0.0,0.2543,1,-0.1503,1.7304,False
reference,totals|B|kmulti_field_position_total,prior_week,557,0.105,0.2858,-3.8918,-10.4472,51.3761,-1.8669,277,-0.0361,-0.0913,-4.6459,-1.966,0.2726,0,0.0,0.0,0.2858,1,-0.1517,1.7454,False
reference,spreads|A|rush_eff_matchup,prior_week,554,-0.0054,-0.0475,-4.5049,-9.7376,49.0637,-6.0027,271,-0.0535,-0.1766,-5.1598,-10.5164,-0.1346,2,-0.1117,0.2033,-0.0475,1,-0.0401,0.1296,False
reference,totals|A|kmulti_tempo_total,prior_week,557,0.114,0.3078,-3.9026,-9.1491,50.8257,-2.9222,277,-0.065,-0.1613,-4.7742,-1.969,0.1434,0,0.0,0.0,0.3078,1,-0.1528,1.7559,False
reference,spreads|A|wired_W7,prior_week,554,0.0235,0.0944,-4.4547,-9.4173,49.4382,-5.3609,271,0.0092,0.0497,-4.3812,-11.8272,0.1028,2,-0.1533,0.1907,0.0944,0,0.0,0.0,False
reference,totals|A|kmulti_drives_total,prior_week,557,0.1194,0.3247,-3.9205,-9.396,50.2752,-3.9846,277,-0.0794,-0.2026,-4.8413,-1.2768,0.1172,0,0.0,0.0,0.3247,1,-0.1535,1.764,False
reference,totals|A|wired_W13_total,prior_week,557,0.123,0.3397,-3.8162,-8.7619,50.8257,-2.9351,277,-0.0433,-0.1121,-4.6816,-4.0427,0.1024,0,0.0,0.0,0.3397,1,-0.1542,1.7711,False
reference,totals|B|kmulti_tempo_total,prior_week,557,0.132,0.3581,-3.6678,-8.4651,52.2936,-0.1431,277,-0.0614,-0.1727,-4.739,1.4861,0.3093,0,0.0,0.0,0.3581,1,-0.1551,1.7799,False
reference,totals|B|kmulti_drives_total,prior_week,557,0.1499,0.4056,-3.663,-8.5709,51.5596,-1.5218,277,-0.0686,-0.1967,-4.7638,0.1077,0.2914,0,0.0,0.0,0.4056,1,-0.1573,1.8026,False
reference,totals|C|kmulti_pass_epa_total,prior_week,557,0.3097,0.8861,-2.6803,-6.7914,53.578,2.1896,277,0.1661,0.4775,-3.6642,1.4602,0.9387,2,-0.1582,1.8388,0.8861,0,0.0,0.0,False
best_book,spreads|B|kmulti_minus_drive_scoring,prior_week,554,0.5993,2.2215,-0.1277,-0.2949,50.9294,-2.6317,271,0.8801,3.119,0.9374,0.2727,2.3122,115,-1.3857,-11.7829,2.2215,62,1.2262,1.3203,False
best_book,spreads|A|lineup_roster,in_week,554,0.5054,1.8732,-0.5127,-0.9202,50.0928,-3.8248,271,0.5738,2.1454,-1.7292,2.2485,1.6214,95,-0.9114,-4.5203,1.8732,36,0.749,1.9717,False
reference,totals|B|kmulti_turnover_total,prior_week,557,0.1876,0.5203,-3.4657,-9.5005,52.1101,-0.5083,277,-0.0469,-0.1306,-4.7314,-0.5815,0.6026,0,0.0,0.0,0.5203,1,-0.1626,1.8573,False
best_book,totals|A|wired_W6_total,in_week,557,0.8034,2.1858,-0.01,-0.0239,54.6618,4.5609,277,0.4856,1.3669,-2.3817,-4.0952,2.0955,84,-0.0972,5.7165,2.1858,54,-0.0672,1.3574,False
reference,totals|B|kmulti_explosive_total,prior_week,557,0.0925,0.2346,-4.0296,-10.3617,53.578,2.2258,277,-0.0758,-0.22,-4.7892,-6.0982,0.3293,1,-0.0155,0.2068,0.2346,1,-0.1494,1.721,False
reference,totals|A|wired_W7_total,prior_week,557,0.2074,0.5743,-3.3512,-7.1745,53.578,2.2231,277,0.0,0.0121,-4.4848,-2.6402,0.6115,0,0.0,0.0,0.5743,1,-0.1651,1.8831,False
best_book,totals|B|wired_W12_total,prior_week,557,0.6715,1.8052,-0.7177,-1.5517,51.9196,-0.5384,277,0.3755,1.049,-2.7909,4.8545,1.7869,81,0.0553,2.4294,1.8052,28,-0.2213,2.2408,False
reference,totals|F|pool,prior_week,557,0.2199,0.6229,-3.19,-6.8517,52.844,0.8874,277,-0.0794,-0.2363,-4.8653,-6.7874,0.7153,0,0.0,0.0,0.6229,1,-0.1674,1.9063,False
best_book,totals|A|kmulti_full_total,prior_week,557,0.9031,2.4538,0.3524,0.7132,53.211,1.682,277,0.6245,1.7571,-1.9123,1.1924,2.6723,252,0.0899,8.4704,2.4538,213,-0.2577,5.2612,False
best_book,totals|A|kmulti_minus_drives_total,prior_week,557,0.9031,2.4538,0.3524,0.7132,53.211,1.682,277,0.6245,1.7571,-1.9123,1.1924,2.6723,252,0.0899,8.4704,2.4538,213,-0.2577,5.2612,False
reference,totals|C|blend_total,mixed,557,0.2738,0.7935,-2.9052,-6.8304,52.844,0.8441,277,0.231,0.6614,-3.1371,-8.9177,1.0769,2,-0.1698,1.9719,0.7935,0,0.0,0.0,False
reference,totals|A|kmulti_pass_epa_total,prior_week,557,0.2469,0.6778,-3.1566,-7.0106,50.2752,-3.9696,277,0.0939,0.2602,-3.9574,1.4798,0.6665,0,0.0,0.0,0.6778,1,-0.17,1.9325,False
reference,spreads|A|roster_strength,in_week,554,-0.0054,-0.0243,-4.579,-9.1298,47.191,-9.4808,271,-0.1458,-0.5188,-5.5091,-1.2198,-0.0488,2,-0.1267,0.1988,-0.0243,1,-0.0436,0.1407,False
best_book,totals|C|wired_W8_total,prior_week,204,0.8064,2.3051,0.3756,0.5657,51.2563,-1.6204,203,0.6946,1.979,-1.5476,-8.967,,0,0.0,0.0,2.3051,33,-0.1721,0.2396,False
reference,spreads|A|melo,prior_week,554,-0.0162,-0.0685,-4.9421,-11.0711,47.191,-9.5038,271,0.0793,0.3305,-3.5009,-3.3121,-0.0929,2,-0.119,0.2011,-0.0685,1,-0.0552,1.1193,False
reference,totals|B|kmulti_minus_rush_epa_total,prior_week,557,0.2989,0.8299,-2.8582,-6.6203,52.1101,-0.4621,277,-0.1408,-0.4172,-5.2033,-11.6179,0.8455,0,0.0,0.0,0.8299,1,-0.1772,2.0051,False
reference,spreads|A|wired_W3,prior_week,554,-0.0018,0.0037,-4.59,-9.7064,45.8801,-11.8995,271,-0.1827,-0.6616,-5.5935,0.2633,-0.025,2,-0.1309,0.1975,0.0037,1,-0.0477,0.1541,False
reference,totals|C|kmulti_field_position_total,prior_week,557,0.1625,0.4734,-3.5094,-9.6743,52.4771,0.1728,277,0.1408,0.4066,-3.6879,-6.1511,0.5941,3,-0.0808,0.5257,0.4734,1,-0.0998,-0.9034,False
reference,totals|C|wired_W11_total,prior_week,557,0.1589,0.4803,-3.563,-8.5111,51.5596,-1.5215,277,0.1336,0.3883,-3.7529,-4.0835,0.6227,3,-0.0825,0.5378,0.4803,1,-0.1002,-0.9071,False
reference,totals|C|wired_W12_total,prior_week,557,0.1589,0.4803,-3.563,-8.5111,51.5596,-1.5215,277,0.1552,0.4433,-3.5528,-9.607,0.6227,3,-0.0825,0.5378,0.4803,1,-0.1002,-0.9071,False
reference,totals|C|wired_W6_total,in_week,557,0.1589,0.4803,-3.563,-8.5111,51.5596,-1.5215,277,0.13,0.3773,-3.735,-7.5295,0.6227,3,-0.0825,0.5378,0.4803,1,-0.1002,-0.9071,False
reference,totals|baseline|always_under,prior_week,557,0.1589,0.4803,-3.563,-8.5111,51.5596,-1.5215,277,0.1264,0.3699,-3.7776,-4.7727,0.6227,3,-0.0825,0.5378,0.4803,1,-0.1002,-0.9071,False
best_book,totals|A|kmulti_field_position_total,prior_week,557,0.7684,2.0855,-0.1795,-0.3961,53.211,1.8543,277,0.4152,1.1706,-2.7755,-5.9037,2.1889,111,-0.0646,3.3506,2.0855,34,-0.1223,0.0682,False
best_book,totals|A|kmulti_minus_k2_total,prior_week,557,0.8896,2.4186,0.3215,0.6131,52.5641,0.5031,277,0.6245,1.7547,-1.8048,-1.9233,2.6632,253,0.1298,7.6177,2.4186,216,-0.3173,1.6952,False
reference,spreads|A|wired_W2,prior_week,554,0.0632,0.2355,-4.1934,-8.2946,50.5618,-3.3084,271,0.0461,0.1778,-4.0968,-13.937,0.2867,3,-0.1902,0.1389,0.2355,0,0.0,0.0,False
best_book,totals|A|kmulti_minus_pass_epa_total,prior_week,557,0.8968,2.431,0.3466,0.6437,51.3761,-1.7372,277,0.6354,1.7982,-1.5929,-3.2386,2.7479,253,-0.0092,3.9937,2.431,219,-0.1824,0.2094,False
reference,spreads|A|field_position,prior_week,554,0.0289,0.1061,-4.3841,-10.0501,46.4419,-10.8814,271,-0.1642,-0.5807,-5.5942,-2.5365,-0.0238,2,-0.1311,0.1974,0.1061,1,-0.0629,0.203,False
