read_at	http	secs	uptime_s	derived_start	crossed	interval_s
2026-09-20T04:58:25Z	000	25.000859				60
2026-09-20T04:59:25Z	200	23.174842	19	2026-09-20T04:59:29Z	crossed	60
2026-09-20T05:00:25Z	200	0.398342	56	2026-09-20T04:59:29Z	ok	60
2026-09-20T05:01:25Z	000	25.001282				60
2026-09-20T05:02:25Z	200	15.791224	12	2026-09-20T05:02:29Z	crossed	60
2026-09-20T05:03:25Z	200	0.364881	56	2026-09-20T05:02:30Z	ok	60
2026-09-20T05:04:25Z	000	25.002143				60
2026-09-20T05:05:25Z	200	15.371425	12	2026-09-20T05:05:28Z	crossed	60
2026-09-20T05:06:25Z	200	0.388706	57	2026-09-20T05:05:29Z	ok	60
2026-09-20T05:07:25Z	000	25.001742				60
2026-09-20T05:08:25Z	200	15.889721	12	2026-09-20T05:08:29Z	crossed	60
2026-09-20T05:09:25Z	200	0.388790	57	2026-09-20T05:08:28Z	ok	60
2026-09-20T05:10:25Z	000	25.001942				60
2026-09-20T05:11:25Z	200	17.080019	13	2026-09-20T05:11:29Z	crossed	60
2026-09-20T05:12:25Z	200	0.430486	57	2026-09-20T05:11:29Z	ok	60
2026-09-20T05:13:25Z	000	25.002269				60
2026-09-20T05:14:25Z	200	15.357610	12	2026-09-20T05:14:28Z	crossed	60
2026-09-20T05:15:25Z	200	0.485098	57	2026-09-20T05:14:29Z	ok	60
2026-09-20T05:16:25Z	000	25.002558				60
2026-09-20T05:17:25Z	200	23.798677	20	2026-09-20T05:17:29Z	crossed	60
2026-09-20T05:18:25Z	200	0.393702	56	2026-09-20T05:17:29Z	ok	60
2026-09-20T05:19:25Z	000	25.001730				60
2026-09-20T05:20:25Z	200	21.097085	17	2026-09-20T05:20:29Z	crossed	60
2026-09-20T05:21:25Z	200	0.339493	57	2026-09-20T05:20:29Z	ok	60
2026-09-20T05:22:25Z	000	25.002562				60
2026-09-20T05:23:25Z	200	20.528248	16	2026-09-20T05:23:30Z	crossed	60
2026-09-20T05:24:25Z	200	0.537898	56	2026-09-20T05:23:29Z	ok	60
2026-09-20T05:25:25Z	000	25.000772				60
2026-09-20T05:26:25Z	200	17.368296	14	2026-09-20T05:26:29Z	crossed	60
2026-09-20T05:27:25Z	200	0.396642	56	2026-09-20T05:26:29Z	ok	60
2026-09-20T05:28:25Z	000	25.001868				60
2026-09-20T05:29:25Z	200	16.267317	12	2026-09-20T05:29:30Z	crossed	60
2026-09-20T05:30:25Z	200	0.449943	56	2026-09-20T05:29:29Z	ok	60
2026-09-20T05:31:25Z	000	25.001806				60
2026-09-20T05:32:25Z	200	17.225499	13	2026-09-20T05:32:29Z	crossed	60
2026-09-20T05:33:25Z	200	0.370229	57	2026-09-20T05:32:29Z	ok	60
2026-09-20T05:34:25Z	000	25.002247				60
2026-09-20T05:35:25Z	200	16.866349	13	2026-09-20T05:35:29Z	crossed	60
2026-09-20T05:36:25Z	200	0.396333	57	2026-09-20T05:35:28Z	ok	60
2026-09-20T05:37:25Z	000	25.001168				60
2026-09-20T05:38:25Z	200	19.639338	16	2026-09-20T05:38:29Z	crossed	60
2026-09-20T05:39:25Z	200	0.419294	56	2026-09-20T05:38:30Z	ok	60
2026-09-20T05:40:25Z	000	25.001673				60
2026-09-20T05:41:25Z	200	15.981128	12	2026-09-20T05:41:29Z	crossed	60
2026-09-20T05:42:25Z	200	0.419530	56	2026-09-20T05:41:29Z	ok	60
2026-09-20T05:43:25Z	000	25.001642				60
2026-09-20T05:44:25Z	200	23.117192	19	2026-09-20T05:44:29Z	crossed	60
2026-09-20T05:45:25Z	200	0.399026	56	2026-09-20T05:44:30Z	ok	60
2026-09-20T05:46:25Z	000	25.002571				60
2026-09-20T05:47:25Z	200	16.070302	12	2026-09-20T05:47:29Z	crossed	60
2026-09-20T05:48:25Z	200	0.424629	56	2026-09-20T05:47:30Z	ok	60
2026-09-20T05:49:25Z	000	25.001910				60
2026-09-20T05:50:25Z	200	21.751232	18	2026-09-20T05:50:28Z	crossed	60
2026-09-20T05:51:25Z	200	0.375279	56	2026-09-20T05:50:29Z	ok	60
2026-09-20T05:52:25Z	000	25.001989				60
2026-09-20T05:53:25Z	200	15.539462	12	2026-09-20T05:53:29Z	crossed	60
2026-09-20T05:54:25Z	200	0.398395	57	2026-09-20T05:53:28Z	ok	60
2026-09-20T05:55:25Z	000	25.001908				60
2026-09-20T05:56:25Z	200	15.034747	12	2026-09-20T05:56:28Z	crossed	60
2026-09-20T05:57:25Z	200	0.376757	58	2026-09-20T05:56:28Z	ok	60
2026-09-20T05:58:25Z	000	25.002470				60
2026-09-20T05:59:25Z	200	18.099306	14	2026-09-20T05:59:29Z	crossed	60
2026-09-20T06:00:25Z	200	0.353902	57	2026-09-20T05:59:28Z	ok	60
2026-09-20T06:01:25Z	000	25.001599				60
2026-09-20T06:02:25Z	200	17.788319	14	2026-09-20T06:02:29Z	crossed	60
2026-09-20T06:03:25Z	200	0.421745	57	2026-09-20T06:02:29Z	ok	60
2026-09-20T06:04:25Z	000	25.002145				60
2026-09-20T06:05:25Z	200	17.508289	14	2026-09-20T06:05:28Z	crossed	60
2026-09-20T06:06:26Z	200	0.452290	57	2026-09-20T06:05:29Z	ok	60
2026-09-20T06:07:26Z	000	25.002653				60
2026-09-20T06:08:26Z	200	15.506101	12	2026-09-20T06:08:30Z	crossed	60
2026-09-20T06:09:26Z	200	0.382994	57	2026-09-20T06:08:29Z	ok	60
2026-09-20T06:10:26Z	000	25.002613				60
2026-09-20T06:11:26Z	200	21.775556	17	2026-09-20T06:11:31Z	crossed	60
2026-09-20T06:12:26Z	200	0.428941	56	2026-09-20T06:11:30Z	ok	60
2026-09-20T06:13:26Z	000	25.000902				60
2026-09-20T06:14:26Z	200	19.139823	13	2026-09-20T06:14:32Z	crossed	60
2026-09-20T06:15:26Z	200	0.384960	54	2026-09-20T06:14:32Z	ok	60
2026-09-20T06:16:26Z	000	25.000896				60
2026-09-20T06:17:26Z	200	17.329367	13	2026-09-20T06:17:31Z	crossed	60
2026-09-20T06:18:26Z	200	0.386997	56	2026-09-20T06:17:30Z	ok	60
2026-09-20T06:19:26Z	000	25.002229				60
2026-09-20T06:20:26Z	200	14.212245	10	2026-09-20T06:20:31Z	crossed	60
2026-09-20T06:21:26Z	200	0.412975	55	2026-09-20T06:20:31Z	ok	60
2026-09-20T06:22:26Z	000	25.002627				60
2026-09-20T06:23:26Z	200	10.400881	9	2026-09-20T06:23:28Z	crossed	60
2026-09-20T06:24:26Z	200	0.419192	58	2026-09-20T06:23:28Z	ok	60
2026-09-20T06:25:26Z	000	25.001181				60
2026-09-20T06:26:26Z	200	21.948857	18	2026-09-20T06:26:30Z	crossed	60
2026-09-20T06:27:26Z	200	0.333152	57	2026-09-20T06:26:30Z	ok	60
2026-09-20T06:28:26Z	000	25.002110				60
2026-09-20T06:29:26Z	200	21.008228	17	2026-09-20T06:29:30Z	crossed	60
2026-09-20T06:30:26Z	200	0.407168	57	2026-09-20T06:29:29Z	ok	60
2026-09-20T06:31:26Z	000	25.001222				60
2026-09-20T06:32:26Z	200	19.606202	16	2026-09-20T06:32:30Z	crossed	60
2026-09-20T06:33:26Z	200	0.368801	56	2026-09-20T06:32:31Z	ok	60
2026-09-20T06:34:26Z	000	25.001987				60
2026-09-20T06:35:26Z	200	16.074922	12	2026-09-20T06:35:30Z	crossed	60
2026-09-20T06:36:26Z	200	0.463238	56	2026-09-20T06:35:30Z	ok	60
2026-09-20T06:37:26Z	000	25.000701				60
2026-09-20T06:38:26Z	200	15.743081	12	2026-09-20T06:38:29Z	crossed	60
2026-09-20T06:39:26Z	200	0.407287	57	2026-09-20T06:38:30Z	ok	60
2026-09-20T06:40:26Z	000	25.002045				60
2026-09-20T06:41:26Z	200	23.176391	19	2026-09-20T06:41:30Z	crossed	60
2026-09-20T06:42:26Z	200	0.465291	57	2026-09-20T06:41:30Z	ok	60
2026-09-20T06:43:26Z	000	25.002476				60
2026-09-20T06:44:26Z	200	24.049577	19	2026-09-20T06:44:31Z	crossed	60
2026-09-20T06:45:26Z	200	0.415258	56	2026-09-20T06:44:30Z	ok	60
2026-09-20T06:46:26Z	000	25.001561				60
2026-09-20T06:47:26Z	200	16.071717	12	2026-09-20T06:47:30Z	crossed	60
2026-09-20T06:48:26Z	200	0.492116	57	2026-09-20T06:47:29Z	ok	60
2026-09-20T06:49:26Z	000	25.001305				60
2026-09-20T06:50:26Z	200	18.244646	14	2026-09-20T06:50:31Z	crossed	60
2026-09-20T06:51:26Z	200	0.441441	56	2026-09-20T06:50:30Z	ok	60
2026-09-20T06:52:26Z	000	25.001208				60
2026-09-20T06:53:26Z	200	15.798104	12	2026-09-20T06:53:30Z	crossed	60
2026-09-20T06:54:26Z	200	0.397924	57	2026-09-20T06:53:30Z	ok	60
2026-09-20T06:55:26Z	000	25.002377				60
2026-09-20T06:56:26Z	200	15.606469	12	2026-09-20T06:56:29Z	crossed	60
2026-09-20T06:57:26Z	200	0.457578	57	2026-09-20T06:56:30Z	ok	60
2026-09-20T06:58:26Z	000	25.001908				60
2026-09-20T06:59:26Z	200	17.616516	13	2026-09-20T06:59:31Z	crossed	60
2026-09-20T07:00:26Z	200	0.409229	56	2026-09-20T06:59:30Z	ok	60
2026-09-20T07:01:26Z	000	25.000902				60
2026-09-20T07:02:26Z	200	13.432444	10	2026-09-20T07:02:30Z	crossed	60
2026-09-20T07:03:26Z	200	0.372676	56	2026-09-20T07:02:30Z	ok	60
2026-09-20T07:04:26Z	000	25.001004				60
2026-09-20T07:05:26Z	200	16.195405	12	2026-09-20T07:05:31Z	crossed	60
2026-09-20T07:06:26Z	200	0.387280	56	2026-09-20T07:05:30Z	ok	60
2026-09-20T07:07:26Z	000	25.001095				60
2026-09-20T07:08:26Z	200	15.413657	12	2026-09-20T07:08:30Z	crossed	60
2026-09-20T07:09:26Z	200	0.363807	56	2026-09-20T07:08:30Z	ok	60
2026-09-20T07:10:26Z	000	25.002353				60
2026-09-20T07:11:26Z	200	14.017728	10	2026-09-20T07:11:30Z	crossed	60
2026-09-20T07:12:26Z	200	0.434927	57	2026-09-20T07:11:30Z	ok	60
2026-09-20T07:13:26Z	000	25.001986				60
2026-09-20T07:14:26Z	200	23.883051	20	2026-09-20T07:14:30Z	crossed	60
2026-09-20T07:15:26Z	200	0.384047	56	2026-09-20T07:14:30Z	ok	60
2026-09-20T07:16:26Z	000	25.001699				60
2026-09-20T07:17:26Z	200	13.743745	10	2026-09-20T07:17:29Z	crossed	60
2026-09-20T07:18:26Z	200	0.445680	58	2026-09-20T07:17:29Z	ok	60
2026-09-20T07:19:26Z	000	25.002218				60
2026-09-20T07:20:26Z	200	20.365102	17	2026-09-20T07:20:29Z	crossed	60
2026-09-20T07:21:26Z	200	0.380052	58	2026-09-20T07:20:29Z	ok	60
2026-09-20T07:22:26Z	000	25.001840				60
2026-09-20T07:23:26Z	200	12.102695	8	2026-09-20T07:23:30Z	crossed	60
2026-09-20T07:24:26Z	200	0.362432	56	2026-09-20T07:23:31Z	ok	60
2026-09-20T07:25:26Z	000	25.001948				60
2026-09-20T07:26:26Z	200	19.586594	15	2026-09-20T07:26:30Z	crossed	60
2026-09-20T07:27:26Z	200	0.364606	56	2026-09-20T07:26:31Z	ok	60
2026-09-20T07:28:26Z	000	25.002544				60
2026-09-20T07:29:26Z	200	14.300895	12	2026-09-20T07:29:28Z	crossed	60
2026-09-20T07:30:26Z	200	0.364198	58	2026-09-20T07:29:29Z	ok	60
2026-09-20T07:31:26Z	000	25.002469				60
2026-09-20T07:32:26Z	200	0.387475	11	2026-09-20T07:32:15Z	ok	60
2026-09-20T07:33:26Z	200	0.450953	71	2026-09-20T07:32:16Z	ok	60
2026-09-20T07:34:26Z	000	25.002814				60
2026-09-20T07:35:26Z	200	0.330849	22	2026-09-20T07:35:04Z	ok	60
2026-09-20T07:36:26Z	200	0.211910	82	2026-09-20T07:35:05Z	ok	60
2026-09-20T07:37:26Z	000	25.001844				60
2026-09-20T07:38:26Z	200	0.401814	22	2026-09-20T07:38:04Z	ok	60
2026-09-20T07:39:26Z	200	0.348146	83	2026-09-20T07:38:04Z	ok	60
2026-09-20T07:40:26Z	000	25.002727				60
2026-09-20T07:41:26Z	200	0.344503	34	2026-09-20T07:40:52Z	ok	60
2026-09-20T07:42:26Z	200	0.315113	94	2026-09-20T07:40:53Z	ok	60
2026-09-20T07:43:26Z	000	25.002227				60
2026-09-20T07:44:26Z	200	0.427553	45	2026-09-20T07:43:41Z	ok	60
2026-09-20T07:45:26Z	000	25.001577				60
2026-09-20T07:46:26Z	000	25.000719				60
2026-09-20T07:47:26Z	200	0.315248	50	2026-09-20T07:46:37Z	ok	60
2026-09-20T07:48:26Z	000	25.002354				60
2026-09-20T07:49:26Z	200	19.262574	15	2026-09-20T07:49:30Z	crossed	60
2026-09-20T07:50:26Z	200	0.430566	57	2026-09-20T07:49:30Z	ok	60
2026-09-20T07:51:26Z	000	25.002565				60
2026-09-20T07:52:26Z	200	15.621826	11	2026-09-20T07:52:31Z	crossed	60
2026-09-20T07:53:26Z	200	0.371493	56	2026-09-20T07:52:30Z	ok	60
2026-09-20T07:54:26Z	000	25.002071				60
2026-09-20T07:55:26Z	200	15.547323	12	2026-09-20T07:55:30Z	crossed	60
2026-09-20T07:56:26Z	200	0.496517	56	2026-09-20T07:55:30Z	ok	60
2026-09-20T07:57:26Z	000	25.001126				60
2026-09-20T07:58:26Z	200	19.116443	15	2026-09-20T07:58:30Z	crossed	60
2026-09-20T07:59:26Z	200	0.366596	56	2026-09-20T07:58:30Z	ok	60
2026-09-20T08:00:26Z	000	25.001575				60
2026-09-20T08:01:26Z	200	14.456600	12	2026-09-20T08:01:29Z	crossed	60
2026-09-20T08:02:26Z	200	0.395880	58	2026-09-20T08:01:28Z	ok	60
2026-09-20T08:03:26Z	000	25.001969				60
2026-09-20T08:04:26Z	200	15.727335	12	2026-09-20T08:04:30Z	crossed	60
2026-09-20T08:05:26Z	200	0.337597	56	2026-09-20T08:04:30Z	ok	60
2026-09-20T08:06:26Z	000	25.001164				60
2026-09-20T08:07:26Z	200	14.068212	12	2026-09-20T08:07:28Z	crossed	60
2026-09-20T08:08:26Z	200	0.377286	57	2026-09-20T08:07:29Z	ok	60
2026-09-20T08:09:26Z	000	25.002351				60
2026-09-20T08:10:26Z	200	22.015664	18	2026-09-20T08:10:30Z	crossed	60
2026-09-20T08:11:26Z	200	0.391017	56	2026-09-20T08:10:31Z	ok	60
2026-09-20T08:12:26Z	000	25.002629				60
2026-09-20T08:13:26Z	200	13.686039	10	2026-09-20T08:13:29Z	crossed	60
2026-09-20T08:14:26Z	200	0.375602	56	2026-09-20T08:13:30Z	ok	60
2026-09-20T08:15:26Z	000	25.002528				60
2026-09-20T08:16:26Z	200	16.110160	12	2026-09-20T08:16:30Z	crossed	60
2026-09-20T08:17:26Z	200	0.369582	57	2026-09-20T08:16:30Z	ok	60
2026-09-20T08:18:26Z	000	25.002140				60
2026-09-20T08:19:26Z	200	18.144977	14	2026-09-20T08:19:30Z	crossed	60
2026-09-20T08:20:26Z	200	0.422437	57	2026-09-20T08:19:29Z	ok	60
2026-09-20T08:21:26Z	000	25.000879				60
2026-09-20T08:22:26Z	200	18.558656	14	2026-09-20T08:22:30Z	crossed	60
2026-09-20T08:23:26Z	200	0.453876	57	2026-09-20T08:22:30Z	ok	60
2026-09-20T08:24:26Z	000	25.001893				60
2026-09-20T08:25:26Z	200	15.598059	12	2026-09-20T08:25:29Z	crossed	60
2026-09-20T08:26:26Z	200	0.412597	57	2026-09-20T08:25:30Z	ok	60
2026-09-20T08:27:26Z	000	25.002614				60
2026-09-20T08:28:26Z	200	15.336582	11	2026-09-20T08:28:30Z	crossed	60
2026-09-20T08:29:26Z	200	0.338944	57	2026-09-20T08:28:30Z	ok	60
2026-09-20T08:30:26Z	000	25.002252				60
2026-09-20T08:31:26Z	200	23.919137	20	2026-09-20T08:31:30Z	crossed	60
2026-09-20T08:32:26Z	200	0.370026	56	2026-09-20T08:31:30Z	ok	60
2026-09-20T08:33:26Z	000	25.001687				60
2026-09-20T08:34:26Z	200	13.676941	10	2026-09-20T08:34:30Z	crossed	60
2026-09-20T08:35:26Z	200	0.400860	57	2026-09-20T08:34:30Z	ok	60
2026-09-20T08:36:26Z	000	25.002007				60
2026-09-20T08:37:26Z	200	3.830956	14	2026-09-20T08:37:16Z	ok	60
2026-09-20T08:38:26Z	200	0.391806	70	2026-09-20T08:37:16Z	ok	60
2026-09-20T08:39:26Z	000	25.001553				60
2026-09-20T08:40:26Z	200	0.360988	21	2026-09-20T08:40:06Z	ok	60
2026-09-20T08:41:26Z	200	0.396536	80	2026-09-20T08:40:06Z	ok	60
2026-09-20T08:42:26Z	000	25.001258				60
2026-09-20T08:43:26Z	200	0.365524	28	2026-09-20T08:42:59Z	ok	60
2026-09-20T08:44:26Z	200	0.376149	87	2026-09-20T08:42:59Z	ok	60
2026-09-20T08:45:26Z	000	25.001180				60
2026-09-20T08:46:26Z	200	0.379261	34	2026-09-20T08:45:53Z	ok	60
2026-09-20T08:47:26Z	200	0.404630	93	2026-09-20T08:45:53Z	ok	60
2026-09-20T08:48:26Z	000	25.001169				60
2026-09-20T08:49:26Z	200	0.370294	41	2026-09-20T08:48:46Z	ok	60
2026-09-20T08:50:26Z	200	0.431187	101	2026-09-20T08:48:45Z	ok	60
2026-09-20T08:51:26Z	200	23.384622	14	2026-09-20T08:51:36Z	crossed	60
2026-09-20T08:52:26Z	200	0.407752	51	2026-09-20T08:51:35Z	ok	60
2026-09-20T08:53:26Z	000	25.001580				60
2026-09-20T08:54:26Z	200	18.100294	16	2026-09-20T08:54:28Z	crossed	60
2026-09-20T08:55:26Z	200	2.048502	59	2026-09-20T08:54:29Z	ok	60
2026-09-20T08:56:26Z	000	25.001765				60
2026-09-20T08:57:26Z	200	16.357828	13	2026-09-20T08:57:29Z	crossed	60
2026-09-20T08:58:26Z	200	5.505803	62	2026-09-20T08:57:30Z	ok	60
2026-09-20T08:59:26Z	000	25.002149				60
2026-09-20T09:00:26Z	200	23.712324	19	2026-09-20T09:00:31Z	crossed	60
2026-09-20T09:01:26Z	000	25.001980				60
2026-09-20T09:02:26Z	000	25.002718				60
2026-09-20T09:03:26Z	200	13.805123	10	2026-09-20T09:03:30Z	crossed	60
2026-09-20T09:04:26Z	200	0.361726	57	2026-09-20T09:03:29Z	ok	60
2026-09-20T09:05:26Z	000	25.002124				60
2026-09-20T09:06:26Z	200	0.317934	11	2026-09-20T09:06:15Z	ok	60
2026-09-20T09:07:26Z	200	0.344996	72	2026-09-20T09:06:15Z	ok	60
2026-09-20T09:08:26Z	000	25.002077				60
2026-09-20T09:09:26Z	200	0.356672	25	2026-09-20T09:09:01Z	ok	60
2026-09-20T09:10:26Z	200	0.348791	86	2026-09-20T09:09:01Z	ok	60
2026-09-20T09:11:26Z	000	25.002375				60
2026-09-20T09:12:26Z	200	0.926086	40	2026-09-20T09:11:47Z	ok	60
2026-09-20T09:13:26Z	200	0.386414	99	2026-09-20T09:11:47Z	ok	60
2026-09-20T09:14:26Z	000	25.000968				60
2026-09-20T09:15:26Z	200	0.350104	48	2026-09-20T09:14:39Z	ok	60
2026-09-20T09:16:26Z	000	25.002123				60
2026-09-20T09:17:26Z	200	13.976718	10	2026-09-20T09:17:30Z	crossed	60
2026-09-20T09:18:26Z	200	5.663325	62	2026-09-20T09:17:30Z	ok	60
2026-09-20T09:19:26Z	000	25.002197				60
2026-09-20T09:20:26Z	200	15.594967	12	2026-09-20T09:20:29Z	crossed	60
2026-09-20T09:21:26Z	200	0.367478	57	2026-09-20T09:20:30Z	ok	60
2026-09-20T09:22:26Z	000	25.002211				60
2026-09-20T09:23:26Z	200	15.846554	12	2026-09-20T09:23:30Z	crossed	60
2026-09-20T09:24:26Z	200	0.347186	56	2026-09-20T09:23:30Z	ok	60
2026-09-20T09:25:26Z	000	25.001206				60
2026-09-20T09:26:26Z	200	5.773001	16	2026-09-20T09:26:16Z	ok	60
2026-09-20T09:27:26Z	200	0.338692	70	2026-09-20T09:26:16Z	ok	60
2026-09-20T09:28:26Z	000	25.000978				60
2026-09-20T09:29:26Z	200	0.355711	18	2026-09-20T09:29:08Z	ok	60
2026-09-20T09:30:26Z	200	0.422970	78	2026-09-20T09:29:08Z	ok	60
2026-09-20T09:31:26Z	000	25.001264				60
2026-09-20T09:32:26Z	200	0.328069	30	2026-09-20T09:31:56Z	ok	60
2026-09-20T09:33:26Z	200	0.380086	90	2026-09-20T09:31:56Z	ok	60
2026-09-20T09:34:26Z	000	25.001155				60
2026-09-20T09:35:26Z	200	0.361584	44	2026-09-20T09:34:43Z	ok	60
2026-09-20T09:36:26Z	000	25.002166				60
2026-09-20T09:37:26Z	200	22.075994	18	2026-09-20T09:37:30Z	crossed	60
2026-09-20T09:38:26Z	200	0.423446	56	2026-09-20T09:37:31Z	ok	60
2026-09-20T09:39:26Z	000	25.002300				60
2026-09-20T09:40:26Z	200	17.221553	13	2026-09-20T09:40:30Z	crossed	60
2026-09-20T09:41:26Z	200	0.392139	57	2026-09-20T09:40:29Z	ok	60
2026-09-20T09:42:26Z	000	25.001584				60
2026-09-20T09:43:26Z	200	22.743475	19	2026-09-20T09:43:30Z	crossed	60
2026-09-20T09:44:26Z	200	0.368177	56	2026-09-20T09:43:31Z	ok	60
2026-09-20T09:45:26Z	000	25.001807				60
2026-09-20T09:46:26Z	200	16.177163	12	2026-09-20T09:46:30Z	crossed	60
2026-09-20T09:47:26Z	200	0.386442	57	2026-09-20T09:46:29Z	ok	60
2026-09-20T09:48:26Z	000	25.001028				60
2026-09-20T09:49:26Z	200	15.786835	12	2026-09-20T09:49:29Z	crossed	60
2026-09-20T09:50:26Z	200	0.372503	57	2026-09-20T09:49:30Z	ok	60
2026-09-20T09:51:26Z	000	25.002565				60
2026-09-20T09:52:26Z	200	15.346483	12	2026-09-20T09:52:29Z	crossed	60
2026-09-20T09:53:26Z	200	0.376757	57	2026-09-20T09:52:30Z	ok	60
2026-09-20T09:54:26Z	000	25.002507				60
2026-09-20T11:01:06Z	200	0.379107	14	2026-09-20T11:00:53Z	ok	60
2026-09-20T11:02:06Z	200	0.407705	74	2026-09-20T11:00:52Z	ok	60
2026-09-20T11:03:06Z	000	25.000877				60
2026-09-20T11:04:06Z	200	0.349195	14	2026-09-20T11:03:53Z	ok	60
2026-09-20T11:05:06Z	200	0.427394	73	2026-09-20T11:03:53Z	ok	60
2026-09-20T11:06:06Z	000	25.001243				60
2026-09-20T11:07:06Z	200	0.340493	27	2026-09-20T11:06:40Z	ok	60
2026-09-20T11:08:06Z	200	0.440403	86	2026-09-20T11:06:40Z	ok	60
2026-09-20T11:09:06Z	000	25.000729				60
2026-09-20T11:10:06Z	200	0.616615	40	2026-09-20T11:09:27Z	ok	60
2026-09-20T11:11:06Z	000	25.002699				60
2026-09-20T11:12:06Z	200	20.516164	8	2026-09-20T11:12:19Z	crossed	60
2026-09-20T11:13:06Z	200	0.416787	48	2026-09-20T11:12:18Z	ok	60
2026-09-20T11:14:06Z	000	25.001066				60
2026-09-20T11:15:06Z	200	7.885750	10	2026-09-20T11:15:04Z	ok	60
2026-09-20T11:16:06Z	200	0.408630	62	2026-09-20T11:15:05Z	ok	60
2026-09-20T11:17:06Z	000	25.002625				60
2026-09-20T11:18:06Z	200	3.661354	11	2026-09-20T11:17:59Z	ok	60
2026-09-20T11:19:06Z	200	0.341270	68	2026-09-20T11:17:58Z	ok	60
2026-09-20T11:20:06Z	000	25.002467				60
2026-09-20T11:21:06Z	200	0.318076	13	2026-09-20T11:20:54Z	ok	60
2026-09-20T11:22:06Z	200	0.329018	73	2026-09-20T11:20:53Z	ok	60
2026-09-20T11:23:06Z	000	25.001694				60
2026-09-20T11:24:06Z	200	0.321358	24	2026-09-20T11:23:42Z	ok	60
2026-09-20T11:25:06Z	200	0.435070	84	2026-09-20T11:23:42Z	ok	60
2026-09-20T11:26:06Z	000	25.001804				60
2026-09-20T11:27:06Z	200	0.335826	27	2026-09-20T11:26:40Z	ok	60
2026-09-20T11:28:06Z	200	0.352607	87	2026-09-20T11:26:39Z	ok	60
2026-09-20T11:29:06Z	000	25.002078				60
2026-09-20T11:30:06Z	200	0.441776	40	2026-09-20T11:29:27Z	ok	60
2026-09-20T11:31:06Z	000	25.001915				60
2026-09-20T11:32:06Z	200	20.816858	13	2026-09-20T11:32:14Z	crossed	60
2026-09-20T11:33:06Z	200	0.819305	53	2026-09-20T11:32:13Z	ok	60
2026-09-20T11:34:06Z	000	25.001150				60
2026-09-20T11:35:06Z	200	7.558809	11	2026-09-20T11:35:02Z	ok	60
2026-09-20T11:36:06Z	200	0.381034	64	2026-09-20T11:35:03Z	ok	60
2026-09-20T11:37:06Z	000	25.001802				60
2026-09-20T11:38:06Z	200	2.539696	17	2026-09-20T11:37:51Z	ok	60
2026-09-20T11:39:06Z	200	0.387328	76	2026-09-20T11:37:51Z	ok	60
2026-09-20T11:40:06Z	000	25.002575				60
2026-09-20T11:41:06Z	200	0.313372	15	2026-09-20T11:40:51Z	ok	60
2026-09-20T11:42:06Z	200	0.311246	76	2026-09-20T11:40:51Z	ok	60
2026-09-20T11:43:06Z	000	25.001896				60
2026-09-20T11:44:06Z	200	0.336939	26	2026-09-20T11:43:40Z	ok	60
2026-09-20T11:45:06Z	200	0.383546	87	2026-09-20T11:43:40Z	ok	60
2026-09-20T11:46:06Z	000	25.002316				60
2026-09-20T11:47:06Z	200	0.344036	38	2026-09-20T11:46:28Z	ok	60
2026-09-20T11:48:06Z	200	0.475740	99	2026-09-20T11:46:28Z	ok	60
2026-09-20T11:49:06Z	000	25.002626				60
2026-09-20T11:50:06Z	200	0.348842	38	2026-09-20T11:49:28Z	ok	60
2026-09-20T11:51:06Z	200	0.394448	98	2026-09-20T11:49:29Z	ok	60
2026-09-20T11:52:06Z	000	25.002470				60
2026-09-20T11:53:06Z	200	0.334180	43	2026-09-20T11:52:23Z	ok	60
2026-09-20T11:54:06Z	000	25.000910				60
2026-09-20T11:55:06Z	000	25.001111				60
2026-09-20T11:56:06Z	200	0.413970	50	2026-09-20T11:55:16Z	ok	60
2026-09-20T11:57:06Z	000	25.002424				60
2026-09-20T11:58:06Z	200	17.428880	12	2026-09-20T11:58:12Z	crossed	60
2026-09-20T11:59:06Z	200	0.385445	55	2026-09-20T11:58:11Z	ok	60
2026-09-20T12:00:06Z	000	25.002041				60
2026-09-20T12:01:06Z	200	13.829397	19	2026-09-20T12:01:01Z	ok	60
2026-09-20T12:02:06Z	200	0.335740	66	2026-09-20T12:01:00Z	ok	60
2026-09-20T12:03:06Z	000	25.002583				60
2026-09-20T12:04:06Z	200	4.653203	15	2026-09-20T12:03:55Z	ok	60
2026-09-20T12:05:06Z	200	0.440261	72	2026-09-20T12:03:55Z	ok	60
2026-09-20T12:06:06Z	000	25.001874				60
2026-09-20T12:07:06Z	200	0.329328	13	2026-09-20T12:06:53Z	ok	60
2026-09-20T12:08:06Z	200	0.313116	73	2026-09-20T12:06:54Z	ok	60
2026-09-20T12:09:06Z	000	25.001927				60
2026-09-20T12:10:06Z	200	0.360582	25	2026-09-20T12:09:41Z	ok	60
2026-09-20T12:11:06Z	200	0.425815	86	2026-09-20T12:09:41Z	ok	60
2026-09-20T12:12:06Z	000	25.002685				60
2026-09-20T12:13:06Z	200	0.360358	30	2026-09-20T12:12:36Z	ok	60
2026-09-20T12:14:06Z	200	0.417154	90	2026-09-20T12:12:37Z	ok	60
2026-09-20T12:15:06Z	000	25.002780				60
2026-09-20T12:16:06Z	200	0.423348	42	2026-09-20T12:15:25Z	ok	60
2026-09-20T12:17:06Z	000	25.002209				60
