read_at	http	secs	uptime_s	derived_start	crossed	interval_s
2026-09-20T13:04:48Z	200	0.344726	45	2026-09-20T13:04:03Z	ok	60
2026-09-20T13:05:49Z	200	0.366165	105	2026-09-20T13:04:04Z	ok	60
2026-09-20T13:06:49Z	200	21.429021	11	2026-09-20T13:06:59Z	crossed	60
2026-09-20T13:07:50Z	200	0.339230	50	2026-09-20T13:07:00Z	ok	60
2026-09-20T13:08:50Z	000	25.001061				60
2026-09-20T13:09:50Z	200	10.528166	7	2026-09-20T13:09:54Z	crossed	60
2026-09-20T13:10:50Z	200	1.858938	58	2026-09-20T13:09:54Z	ok	60
2026-09-20T13:11:50Z	000	25.001827				60
2026-09-20T13:12:50Z	200	0.390614	12	2026-09-20T13:12:38Z	ok	60
2026-09-20T13:13:50Z	200	0.610958	72	2026-09-20T13:12:39Z	ok	60
2026-09-20T13:14:50Z	000	25.001374				60
2026-09-20T13:15:50Z	200	0.375586	23	2026-09-20T13:15:27Z	ok	60
2026-09-20T13:16:50Z	200	0.434592	84	2026-09-20T13:15:27Z	ok	60
2026-09-20T13:17:50Z	000	25.001551				60
2026-09-20T13:18:50Z	200	0.344558	34	2026-09-20T13:18:16Z	ok	60
2026-09-20T13:19:50Z	200	0.370100	93	2026-09-20T13:18:17Z	ok	60
2026-09-20T13:20:50Z	000	25.000814				60
2026-09-20T13:21:50Z	200	0.409095	43	2026-09-20T13:21:08Z	ok	60
2026-09-20T13:22:50Z	200	0.421256	102	2026-09-20T13:21:08Z	ok	60
2026-09-20T13:23:50Z	200	23.614492	10	2026-09-20T13:24:04Z	crossed	60
2026-09-20T13:24:50Z	200	0.539815	47	2026-09-20T13:24:03Z	ok	60
2026-09-20T13:25:50Z	000	25.002036				60
2026-09-20T13:26:50Z	200	16.447255	12	2026-09-20T13:26:54Z	crossed	60
2026-09-20T13:27:50Z	200	0.469901	56	2026-09-20T13:26:55Z	ok	60
2026-09-20T13:28:50Z	000	25.002087				60
2026-09-20T13:29:50Z	200	20.080622	16	2026-09-20T13:29:54Z	crossed	60
2026-09-20T13:30:50Z	200	0.555234	56	2026-09-20T13:29:54Z	ok	60
2026-09-20T13:31:50Z	000	25.002318				60
2026-09-20T13:32:50Z	200	17.383180	13	2026-09-20T13:32:54Z	crossed	60
2026-09-20T13:33:50Z	200	0.374572	57	2026-09-20T13:32:54Z	ok	60
2026-09-20T13:34:50Z	000	25.002297				60
2026-09-20T13:35:50Z	200	17.842911	14	2026-09-20T13:35:54Z	crossed	60
2026-09-20T13:36:50Z	200	0.323405	56	2026-09-20T13:35:54Z	ok	60
2026-09-20T13:37:50Z	000	25.001395				60
2026-09-20T13:38:50Z	200	17.644595	14	2026-09-20T13:38:54Z	crossed	60
2026-09-20T13:39:50Z	200	0.445133	57	2026-09-20T13:38:53Z	ok	60
2026-09-20T13:40:50Z	000	25.002809				60
2026-09-20T13:41:50Z	200	18.074472	15	2026-09-20T13:41:54Z	crossed	60
2026-09-20T13:42:50Z	200	0.445369	56	2026-09-20T13:41:54Z	ok	60
2026-09-20T13:43:50Z	200	0.360925	38	2026-09-20T13:43:13Z	ok	60
2026-09-20T13:44:50Z	200	0.332211	98	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:45:50Z	200	0.343503	158	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:46:50Z	200	0.381899	218	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:47:50Z	200	0.333868	278	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:48:50Z	200	0.448277	339	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:49:50Z	200	0.365519	398	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:50:50Z	200	0.348649	459	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:51:50Z	200	0.387122	518	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:52:50Z	200	0.334326	579	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:53:50Z	200	0.348157	638	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:54:50Z	200	0.335179	698	2026-09-20T13:43:13Z	ok	60
2026-09-20T13:55:50Z	200	0.369773	758	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:56:50Z	200	0.371919	818	2026-09-20T13:43:13Z	ok	60
2026-09-20T13:57:50Z	200	0.385499	878	2026-09-20T13:43:12Z	ok	60
2026-09-20T13:58:50Z	200	0.376421	938	2026-09-20T13:43:13Z	ok	60
2026-09-20T13:59:50Z	200	0.350106	998	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:00:50Z	200	0.399014	1058	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:01:50Z	200	0.364961	1118	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:02:50Z	200	0.353157	1178	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:03:50Z	200	0.389343	1239	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:04:50Z	200	0.379098	1298	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:05:50Z	200	0.369282	1359	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:06:50Z	200	0.404871	1418	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:07:50Z	200	0.395204	1479	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:08:50Z	200	0.373557	1538	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:09:50Z	200	0.365079	1599	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:10:50Z	200	0.399047	1658	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:11:50Z	200	0.375687	1719	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:12:50Z	200	0.388482	1778	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:13:50Z	200	0.373516	1839	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:14:50Z	200	0.340212	1898	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:15:50Z	200	0.365661	1959	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:16:50Z	200	0.351387	2018	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:17:50Z	200	0.355658	2079	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:18:50Z	200	0.397263	2138	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:19:50Z	200	0.349182	2198	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:20:50Z	200	0.372282	2258	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:21:50Z	200	0.427001	2318	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:22:50Z	200	0.377264	2378	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:23:50Z	200	0.343827	2438	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:24:51Z	200	0.391022	2499	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:25:51Z	200	0.363259	2559	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:26:51Z	200	0.334313	2620	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:27:51Z	200	0.412602	2679	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:28:51Z	200	0.315626	2740	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:29:51Z	200	0.414146	2799	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:30:51Z	200	0.388661	2860	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:31:51Z	200	0.354690	2919	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:32:51Z	200	0.367431	2980	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:33:51Z	200	0.383095	3039	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:34:51Z	200	0.368705	3100	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:35:51Z	200	0.364368	3159	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:36:51Z	200	0.369282	3220	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:37:51Z	200	0.409229	3279	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:38:51Z	200	0.347204	3340	2026-09-20T13:43:11Z	ok	60
2026-09-20T14:39:51Z	200	0.433193	3399	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:40:51Z	200	0.462591	3460	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:41:51Z	200	0.386528	3519	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:42:51Z	200	0.381397	3580	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:43:51Z	200	0.364748	3639	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:44:51Z	200	0.368164	3700	2026-09-20T13:43:11Z	ok	60
2026-09-20T14:45:51Z	200	0.403233	3759	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:46:51Z	200	0.374563	3820	2026-09-20T13:43:11Z	ok	60
2026-09-20T14:47:51Z	200	0.367258	3879	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:48:51Z	200	0.373793	3940	2026-09-20T13:43:11Z	ok	60
2026-09-20T14:49:51Z	200	0.369507	4000	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:50:51Z	200	0.377948	4060	2026-09-20T13:43:11Z	ok	60
2026-09-20T14:51:51Z	200	0.372790	4120	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:52:51Z	200	0.355628	4179	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:53:51Z	200	0.310803	4240	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:54:51Z	200	0.399590	4299	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:55:51Z	200	0.306281	4360	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:56:51Z	200	0.329970	4419	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:57:51Z	200	0.374835	4480	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:58:51Z	200	0.396685	4539	2026-09-20T13:43:12Z	ok	60
2026-09-20T14:59:51Z	200	0.364636	4600	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:00:51Z	200	0.422123	4659	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:01:51Z	200	0.422771	4720	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:02:51Z	200	0.419495	4779	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:03:51Z	200	0.369045	4840	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:04:51Z	200	0.341165	4899	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:05:51Z	200	0.342303	4960	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:06:52Z	200	0.405208	5020	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:07:52Z	200	0.350570	5081	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:08:52Z	200	0.396656	5141	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:09:52Z	200	0.373914	5201	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:10:52Z	200	0.337419	5261	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:11:52Z	200	0.390333	5321	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:12:52Z	200	0.336105	5381	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:13:52Z	200	0.314083	5440	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:14:52Z	200	0.357392	5501	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:15:52Z	200	0.349480	5560	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:16:52Z	200	0.340196	5621	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:17:52Z	200	0.377888	5680	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:18:52Z	200	0.418993	5741	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:19:52Z	200	0.430040	5800	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:20:52Z	200	0.366568	5861	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:21:52Z	200	0.376641	5920	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:22:52Z	200	0.372088	5981	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:23:52Z	200	0.333884	6040	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:24:52Z	200	0.346684	6101	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:25:52Z	200	0.343928	6161	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:26:52Z	200	0.406770	6221	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:27:52Z	200	0.344308	6281	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:28:52Z	200	0.377062	6341	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:29:52Z	200	0.373145	6401	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:30:52Z	200	0.413650	6461	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:31:52Z	200	0.393753	6521	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:32:52Z	200	0.413131	6581	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:33:52Z	200	0.339840	6641	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:34:52Z	200	0.386189	6701	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:35:52Z	200	0.343316	6761	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:36:52Z	200	0.358168	6821	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:37:52Z	200	0.883364	6882	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:38:52Z	200	0.371795	6941	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:39:52Z	200	0.380331	7001	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:40:52Z	200	0.354129	7061	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:41:52Z	200	0.381542	7121	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:42:52Z	200	0.394547	7181	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:43:52Z	200	0.375022	7241	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:44:52Z	200	0.387014	7301	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:45:52Z	200	0.318226	7360	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:46:52Z	200	0.362842	7421	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:47:52Z	200	0.387494	7481	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:48:52Z	200	0.381675	7541	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:49:52Z	200	0.430147	7602	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:50:52Z	200	0.388921	7661	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:51:52Z	200	0.407909	7721	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:52:52Z	200	0.406517	7781	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:53:52Z	200	0.394722	7841	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:54:52Z	200	0.398352	7901	2026-09-20T13:43:12Z	ok	60
2026-09-20T15:55:52Z	200	0.389818	7961	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:56:52Z	200	0.353753	8021	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:57:52Z	200	0.381929	8081	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:58:52Z	200	0.346878	8141	2026-09-20T13:43:11Z	ok	60
2026-09-20T15:59:52Z	200	0.400082	8202	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:00:52Z	200	0.328788	8261	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:01:52Z	200	0.406585	8321	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:02:52Z	200	0.382970	8381	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:03:52Z	200	0.423445	8442	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:04:52Z	200	0.356130	8501	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:05:52Z	200	0.342719	8561	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:06:52Z	200	0.367118	8621	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:07:52Z	200	0.228478	8681	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:08:52Z	200	0.404493	8741	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:09:52Z	200	0.378770	8801	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:10:52Z	200	0.405107	8861	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:11:52Z	200	0.401494	8921	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:12:52Z	200	0.328220	8981	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:13:52Z	200	0.397877	9041	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:14:52Z	200	0.398879	9101	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:15:52Z	200	0.346135	9161	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:16:52Z	200	0.372755	9221	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:17:52Z	200	0.425880	9281	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:18:52Z	200	0.346166	9341	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:19:52Z	200	0.348355	9401	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:20:52Z	200	0.342386	9461	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:21:52Z	200	0.296749	9521	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:22:52Z	200	0.373203	9582	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:23:52Z	200	0.353590	9641	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:24:52Z	200	0.327622	9702	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:25:52Z	200	0.363885	9761	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:26:52Z	200	0.342525	9821	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:27:52Z	200	0.346469	9881	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:28:52Z	200	0.376683	9941	2026-09-20T13:43:12Z	ok	60
2026-09-20T16:29:52Z	200	0.364760	10001	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:30:52Z	200	0.706449	10062	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:31:52Z	200	0.343762	10121	2026-09-20T13:43:11Z	ok	60
2026-09-20T16:32:52Z	200	0.382344	10182	2026-09-20T13:43:11Z	ok	60
